stdio    D         file_stdio.c:107  file_stdio_fopen                 [   0.00000] opening C:\Users\Leon\source\repos\JogoEmAllegro\x64\Debug\allegro5.cfg r
display  D   display_settings.c:529  _al_score_display_settings       [   3.00563] Score is : 726
display  D   display_settings.c:214  debug_display_settings           [   3.00566] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.00569] Score is : 721
display  D   display_settings.c:214  debug_display_settings           [   3.00572] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.00576] Score is : 717
display  D   display_settings.c:214  debug_display_settings           [   3.00579] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.00582] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   3.00585] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.00588] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   3.00591] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.00595] Score is : 726
display  D   display_settings.c:214  debug_display_settings           [   3.00597] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.00601] Score is : 721
display  D   display_settings.c:214  debug_display_settings           [   3.00604] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.00608] Score is : 717
display  D   display_settings.c:214  debug_display_settings           [   3.00610] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.00614] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   3.00618] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.00621] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   3.00624] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.00628] Score is : 726
display  D   display_settings.c:214  debug_display_settings           [   3.00630] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.00634] Score is : 721
display  D   display_settings.c:214  debug_display_settings           [   3.00637] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.00640] Score is : 717
display  D   display_settings.c:214  debug_display_settings           [   3.00643] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.00646] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   3.00649] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.00653] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   3.00655] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.00659] Score is : 726
display  D   display_settings.c:214  debug_display_settings           [   3.00662] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.00665] Score is : 721
display  D   display_settings.c:214  debug_display_settings           [   3.00668] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.00672] Score is : 717
display  D   display_settings.c:214  debug_display_settings           [   3.00674] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.00678] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   3.00681] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.00685] Score is : 897
display  D   display_settings.c:214  debug_display_settings           [   3.00688] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.00691] Score is : 726
display  D   display_settings.c:214  debug_display_settings           [   3.00694] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.00697] Score is : 721
display  D   display_settings.c:214  debug_display_settings           [   3.00700] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.00704] Score is : 717
display  D   display_settings.c:214  debug_display_settings           [   3.00707] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.00710] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00713] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.00717] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00721] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00725] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00728] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00731] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00734] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00738] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00741] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.00744] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00747] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.00751] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00754] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00757] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00760] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00764] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00767] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00770] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00774] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.00777] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00780] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.00784] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00787] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00791] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00794] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00797] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00800] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00804] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00807] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.00810] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00814] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.00818] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00822] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00825] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00828] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00832] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00835] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00838] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00841] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.00845] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00848] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.00851] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00854] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00858] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00861] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00864] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00868] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00871] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00874] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.00878] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00881] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.00884] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00887] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00891] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00894] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00897] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00900] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00904] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00907] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.00910] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00914] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.00917] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00921] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00924] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00927] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00931] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00934] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00937] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00940] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.00944] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00947] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.00950] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00953] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00957] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00960] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00963] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00966] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.00970] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.00973] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.00976] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   3.00980] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.00983] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   3.00986] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.00990] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   3.00992] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.00996] Score is : 593
display  D   display_settings.c:214  debug_display_settings           [   3.00999] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01002] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   3.01005] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.01008] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   3.01011] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.01015] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   3.01018] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01022] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   3.01025] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01028] Score is : 593
display  D   display_settings.c:214  debug_display_settings           [   3.01031] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01035] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   3.01037] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.01041] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   3.01044] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.01047] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   3.01050] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01053] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   3.01056] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01060] Score is : 593
display  D   display_settings.c:214  debug_display_settings           [   3.01062] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01066] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   3.01069] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.01072] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   3.01075] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.01079] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   3.01081] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01085] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   3.01088] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01091] Score is : 593
display  D   display_settings.c:214  debug_display_settings           [   3.01094] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01097] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   3.01100] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.01104] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   3.01107] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.01110] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   3.01113] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01116] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   3.01120] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01124] Score is : 593
display  D   display_settings.c:214  debug_display_settings           [   3.01127] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01130] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   3.01133] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.01136] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   3.01139] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.01142] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   3.01145] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01149] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   3.01151] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01155] Score is : 593
display  D   display_settings.c:214  debug_display_settings           [   3.01158] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01161] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   3.01164] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.01167] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   3.01170] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.01174] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   3.01176] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01180] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   3.01183] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01186] Score is : 593
display  D   display_settings.c:214  debug_display_settings           [   3.01189] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01192] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   3.01195] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.01199] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   3.01201] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   3.01205] Score is : 769
display  D   display_settings.c:214  debug_display_settings           [   3.01208] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01211] Score is : 598
display  D   display_settings.c:214  debug_display_settings           [   3.01214] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01217] Score is : 593
display  D   display_settings.c:214  debug_display_settings           [   3.01220] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:529  _al_score_display_settings       [   3.01224] Score is : 589
display  D   display_settings.c:214  debug_display_settings           [   3.01227] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.01230] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01234] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.01237] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01240] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.01244] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01247] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.01250] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01253] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.01256] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01260] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.01263] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01266] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.01269] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01273] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.01276] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01279] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.01283] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01286] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.01289] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01292] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.01296] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01299] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.01302] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01305] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.01309] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01312] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.01316] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01319] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.01323] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01326] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.01329] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01333] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.01336] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01339] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.01342] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01345] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.01349] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01352] color: 32 (rgba 8880), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.01355] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01358] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.01362] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01365] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   3.01368] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01371] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.01375] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01378] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.01381] Single Buffer requirement not met.
display  D   display_settings.c:214  debug_display_settings           [   3.01384] color: 16 (rgba 5650), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:400  _al_score_display_settings       [   3.01388] Single Buffer requirement not met.
